timestamp,date,time,symbol,option_type,strike,price,prev_price,price_change,price_change_pct,day_open,day_high,day_low,change_from_open,change_from_open_pct,dist_from_day_high,dist_from_day_low,nifty_spot,minutes_since_open,minutes_to_close,hour,minute,is_morning,is_midday,is_afternoon,move_1min,move_5min,move_15min,rsi,vwap,above_vwap,ema_bull,ema_bear,atr,adx,is_trending,vol_surge,pattern,candle_range,body_pct,is_bull_candle,is_bear_candle,big_move_up,big_move_down,medium_move_up,medium_move_down,move_in_next_1min,move_in_next_5min
2026-07-22T09:15:30.166613,2026-07-22,09:15:30,NIFTY28JUL2624250PE,PE,24250.0,255.95,255.95,0.0,0.0,255.95,255.95,255.95,0.0,0.0,0.0,0.0,24129.0,0,375,9,15,True,False,False,0.0,0.0,0.0,50.0,0.0,False,False,False,0.0,0.0,False,False,,0.0,0.0,False,False,True,False,True,False,14.9,20.45
2026-07-22T09:15:56.193416,2026-07-22,09:15:56,NIFTY28JUL2624250PE,PE,24250.0,256.35,255.95,0.4,0.1563,255.95,256.35,255.95,0.4,0.1563,0.0,0.4,24109.95,0,375,9,15,True,False,False,0.0,0.0,0.0,50.0,0.0,False,False,False,0.0,0.0,False,False,,0.0,0.0,False,False,True,False,True,False,14.5,20.05
2026-07-22T09:16:21.859346,2026-07-22,09:16:21,NIFTY28JUL2624250PE,PE,24250.0,270.85,256.35,14.5,5.6563,255.95,270.85,255.95,14.9,5.8214,0.0,14.9,24087.7,1,374,9,16,True,False,False,0.4,0.4,0.4,50.0,0.0,False,False,False,0.0,0.0,False,False,,0.0,0.0,False,False,False,False,False,True,3.2,-18.8
2026-07-22T09:16:47.427188,2026-07-22,09:16:47,NIFTY28JUL2624250PE,PE,24250.0,266.65,270.85,-4.2,-1.5507,255.95,270.85,255.95,10.7,4.1805,4.2,10.7,24097.75,1,374,9,16,True,False,False,14.5,14.9,14.9,50.0,0.0,False,False,False,0.0,0.0,False,False,,0.0,0.0,False,False,False,False,False,True,8.65,-14.6
2026-07-22T09:17:12.997979,2026-07-22,09:17:12,NIFTY28JUL2624250PE,PE,24250.0,274.05,266.65,7.4,2.7752,255.95,274.05,255.95,18.1,7.0717,0.0,18.1,24085.3,2,373,9,17,True,False,False,-4.2,10.7,10.7,50.0,0.0,False,False,False,0.0,0.0,False,False,,0.0,0.0,False,False,False,True,False,True,2.35,-22.0
2026-07-22T09:17:38.521154,2026-07-22,09:17:38,NIFTY28JUL2624250PE,PE,24250.0,275.3,274.05,1.25,0.4561,255.95,275.3,255.95,19.35,7.5601,0.0,19.35,24081.95,2,373,9,17,True,False,False,7.4,18.1,18.1,50.0,0.0,False,False,False,0.0,0.0,False,False,,0.0,0.0,False,False,False,True,False,True,1.1,-23.25
2026-07-22T09:18:04.343558,2026-07-22,09:18:04,NIFTY28JUL2624250PE,PE,24250.0,276.4,275.3,1.1,0.3996,255.95,276.4,255.95,20.45,7.9898,0.0,20.45,24077.1,3,372,9,18,True,False,False,1.25,19.35,19.35,50.0,0.0,False,False,False,0.0,0.0,False,False,,0.0,0.0,False,False,False,True,False,True,0.0,-24.35
2026-07-22T09:18:32.848617,2026-07-22,09:18:32,NIFTY28JUL2624250PE,PE,24250.0,274.25,276.4,-2.15,-0.7779,255.95,276.4,255.95,18.3,7.1498,2.15,18.3,24083.25,3,372,9,18,True,False,False,1.1,20.45,20.45,50.0,0.0,False,False,False,0.0,0.0,False,False,,0.0,0.0,False,False,False,True,False,True,0.0,-22.2
2026-07-22T09:19:01.411463,2026-07-22,09:19:01,NIFTY28JUL2624250PE,PE,24250.0,266.1,274.25,-8.15,-2.9717,255.95,276.4,255.95,10.15,3.9656,10.3,10.15,24080.7,4,371,9,19,True,False,False,-2.15,18.3,18.3,50.0,0.0,False,False,False,0.0,0.0,False,False,,0.0,0.0,False,False,False,False,False,True,0.0,-14.05
2026-07-22T09:19:27.023961,2026-07-22,09:19:27,NIFTY28JUL2624250PE,PE,24250.0,263.4,266.1,-2.7,-1.0147,255.95,276.4,255.95,7.45,2.9107,13.0,7.45,24091.4,4,371,9,19,True,False,False,-8.15,10.15,10.15,50.0,0.0,False,False,False,0.0,0.0,False,False,,0.0,0.0,False,False,False,False,False,True,0.0,-11.35
