timestamp,date,time,symbol,option_type,strike,price,prev_price,price_change,price_change_pct,day_open,day_high,day_low,change_from_open,change_from_open_pct,dist_from_day_high,dist_from_day_low,nifty_spot,minutes_since_open,minutes_to_close,hour,minute,is_morning,is_midday,is_afternoon,move_1min,move_5min,move_15min,rsi,vwap,above_vwap,ema_bull,ema_bear,atr,adx,is_trending,vol_surge,pattern,candle_range,body_pct,is_bull_candle,is_bear_candle,big_move_up,big_move_down,medium_move_up,medium_move_down,move_in_next_1min,move_in_next_5min
2026-07-22T09:15:21.699827,2026-07-22,09:15:21,NIFTY28JUL2624100CE,CE,24100.0,157.7,157.7,0.0,0.0,157.7,157.7,157.7,0.0,0.0,0.0,0.0,24129.0,0,375,9,15,True,False,False,0.0,0.0,0.0,50.0,0.0,False,False,False,0.0,0.0,False,False,,0.0,0.0,False,False,False,False,False,True,0.0,-15.9
2026-07-22T09:15:47.307868,2026-07-22,09:15:47,NIFTY28JUL2624100CE,CE,24100.0,152.3,157.7,-5.4,-3.4242,157.7,157.7,152.3,-5.4,-3.4242,5.4,0.0,24109.95,0,375,9,15,True,False,False,0.0,0.0,0.0,50.0,0.0,False,False,False,0.0,0.0,False,False,,0.0,0.0,False,False,False,False,False,True,0.0,-10.5
2026-07-22T09:16:13.319506,2026-07-22,09:16:13,NIFTY28JUL2624100CE,CE,24100.0,145.95,152.3,-6.35,-4.1694,157.7,157.7,145.95,-11.75,-7.4509,11.75,0.0,24087.7,1,374,9,16,True,False,False,-5.4,-5.4,-5.4,50.0,0.0,False,False,False,0.0,0.0,False,False,,0.0,0.0,False,False,False,False,False,False,4.05,-4.15
2026-07-22T09:16:38.986547,2026-07-22,09:16:38,NIFTY28JUL2624100CE,CE,24100.0,150.0,145.95,4.05,2.7749,157.7,157.7,145.95,-7.7,-4.8827,7.7,4.05,24097.75,1,374,9,16,True,False,False,-6.35,-11.75,-11.75,50.0,0.0,False,False,False,0.0,0.0,False,False,,0.0,0.0,False,False,False,False,False,False,0.0,-8.2
2026-07-22T09:17:04.571608,2026-07-22,09:17:04,NIFTY28JUL2624100CE,CE,24100.0,143.25,150.0,-6.75,-4.5,157.7,157.7,143.25,-14.45,-9.163,14.45,0.0,24085.3,2,373,9,17,True,False,False,4.05,-7.7,-7.7,50.0,0.0,False,False,False,0.0,0.0,False,False,,0.0,0.0,False,False,False,False,False,False,0.0,5.75
2026-07-22T09:17:30.125575,2026-07-22,09:17:30,NIFTY28JUL2624100CE,CE,24100.0,142.25,143.25,-1.0,-0.6981,157.7,157.7,142.25,-15.45,-9.7971,15.45,0.0,24081.95,2,373,9,17,True,False,False,-6.75,-14.45,-14.45,50.0,0.0,False,False,False,0.0,0.0,False,False,,0.0,0.0,False,False,False,False,False,False,0.0,6.75
2026-07-22T09:17:55.669696,2026-07-22,09:17:55,NIFTY28JUL2624100CE,CE,24100.0,142.05,142.25,-0.2,-0.1406,157.7,157.7,142.05,-15.65,-9.9239,15.65,0.0,24077.1,2,373,9,17,True,False,False,-1.0,-15.45,-15.45,50.0,0.0,False,False,False,0.0,0.0,False,False,,0.0,0.0,False,False,False,False,False,False,0.9,6.95
2026-07-22T09:18:24.493321,2026-07-22,09:18:24,NIFTY28JUL2624100CE,CE,24100.0,141.8,142.05,-0.25,-0.176,157.7,157.7,141.8,-15.9,-10.0824,15.9,0.0,24083.25,3,372,9,18,True,False,False,-0.2,-15.65,-15.65,50.0,0.0,False,False,False,0.0,0.0,False,False,,0.0,0.0,False,False,False,False,False,False,2.9,7.2
2026-07-22T09:18:49.971217,2026-07-22,09:18:49,NIFTY28JUL2624100CE,CE,24100.0,142.95,141.8,1.15,0.811,157.7,157.7,141.8,-14.75,-9.3532,14.75,1.15,24080.7,3,372,9,18,True,False,False,-0.25,-15.9,-15.9,50.0,0.0,False,False,False,0.0,0.0,False,False,,0.0,0.0,False,False,False,False,False,False,3.3,6.05
2026-07-22T09:19:18.546812,2026-07-22,09:19:18,NIFTY28JUL2624100CE,CE,24100.0,144.7,142.95,1.75,1.2242,157.7,157.7,141.8,-13.0,-8.2435,13.0,2.9,24091.4,4,371,9,19,True,False,False,1.15,-14.75,-14.75,50.0,0.0,False,False,False,0.0,0.0,False,False,,0.0,0.0,False,False,False,False,False,False,1.55,4.3
