timestamp,date,time,symbol,option_type,strike,price,prev_price,price_change,price_change_pct,day_open,day_high,day_low,change_from_open,change_from_open_pct,dist_from_day_high,dist_from_day_low,nifty_spot,minutes_since_open,minutes_to_close,hour,minute,is_morning,is_midday,is_afternoon,move_1min,move_5min,move_15min,rsi,vwap,above_vwap,ema_bull,ema_bear,atr,adx,is_trending,vol_surge,pattern,candle_range,body_pct,is_bull_candle,is_bear_candle,big_move_up,big_move_down,medium_move_up,medium_move_down,move_in_next_1min,move_in_next_5min
2026-07-22T09:15:29.117267,2026-07-22,09:15:29,NIFTY28JUL2624050PE,PE,24050.0,144.25,144.25,0.0,0.0,144.25,144.25,144.25,0.0,0.0,0.0,0.0,24129.0,0,375,9,15,True,False,False,0.0,0.0,0.0,50.0,0.0,False,False,False,0.0,0.0,False,False,,0.0,0.0,False,False,False,False,True,False,12.65,18.25
2026-07-22T09:15:55.138514,2026-07-22,09:15:55,NIFTY28JUL2624050PE,PE,24050.0,144.1,144.25,-0.15,-0.104,144.25,144.25,144.1,-0.15,-0.104,0.15,0.0,24109.95,0,375,9,15,True,False,False,0.0,0.0,0.0,50.0,0.0,False,False,False,0.0,0.0,False,False,,0.0,0.0,False,False,False,False,True,False,12.8,18.4
2026-07-22T09:16:20.791836,2026-07-22,09:16:20,NIFTY28JUL2624050PE,PE,24050.0,156.9,144.1,12.8,8.8827,144.25,156.9,144.1,12.65,8.7695,0.0,12.8,24087.7,1,374,9,16,True,False,False,-0.15,-0.15,-0.15,50.0,0.0,False,False,False,0.0,0.0,False,False,,0.0,0.0,False,False,False,False,False,True,3.1,-16.0
2026-07-22T09:16:46.384011,2026-07-22,09:16:46,NIFTY28JUL2624050PE,PE,24050.0,152.9,156.9,-4.0,-2.5494,144.25,156.9,144.1,8.65,5.9965,4.0,8.8,24097.75,1,374,9,16,True,False,False,12.8,12.65,12.65,50.0,0.0,False,False,False,0.0,0.0,False,False,,0.0,0.0,False,False,False,False,False,True,7.2,-12.0
2026-07-22T09:17:11.957703,2026-07-22,09:17:11,NIFTY28JUL2624050PE,PE,24050.0,160.0,152.9,7.1,4.6436,144.25,160.0,144.1,15.75,10.9185,0.0,15.9,24085.3,2,373,9,17,True,False,False,-4.0,8.65,8.65,50.0,0.0,False,False,False,0.0,0.0,False,False,,0.0,0.0,False,False,False,False,False,True,2.5,-19.1
2026-07-22T09:17:37.482990,2026-07-22,09:17:37,NIFTY28JUL2624050PE,PE,24050.0,160.1,160.0,0.1,0.0625,144.25,160.1,144.1,15.85,10.9879,0.0,16.0,24081.95,2,373,9,17,True,False,False,7.1,15.75,15.75,50.0,0.0,False,False,False,0.0,0.0,False,False,,0.0,0.0,False,False,False,False,False,True,2.4,-19.2
2026-07-22T09:18:03.200455,2026-07-22,09:18:03,NIFTY28JUL2624050PE,PE,24050.0,162.5,160.1,2.4,1.4991,144.25,162.5,144.1,18.25,12.6516,0.0,18.4,24077.1,3,372,9,18,True,False,False,0.1,15.85,15.85,50.0,0.0,False,False,False,0.0,0.0,False,False,,0.0,0.0,False,False,False,True,False,True,0.0,-21.6
2026-07-22T09:18:31.798464,2026-07-22,09:18:31,NIFTY28JUL2624050PE,PE,24050.0,160.0,162.5,-2.5,-1.5385,144.25,162.5,144.1,15.75,10.9185,2.5,15.9,24083.25,3,372,9,18,True,False,False,2.4,18.25,18.25,50.0,0.0,False,False,False,0.0,0.0,False,False,,0.0,0.0,False,False,False,False,False,True,0.0,-19.1
2026-07-22T09:19:00.329319,2026-07-22,09:19:00,NIFTY28JUL2624050PE,PE,24050.0,153.0,160.0,-7.0,-4.375,144.25,162.5,144.1,8.75,6.0659,9.5,8.9,24080.7,4,371,9,19,True,False,False,-2.5,15.75,15.75,50.0,0.0,False,False,False,0.0,0.0,False,False,,0.0,0.0,False,False,False,False,False,True,0.0,-12.1
2026-07-22T09:19:25.973076,2026-07-22,09:19:25,NIFTY28JUL2624050PE,PE,24050.0,151.4,153.0,-1.6,-1.0458,144.25,162.5,144.1,7.15,4.9567,11.1,7.3,24091.4,4,371,9,19,True,False,False,-7.0,8.75,8.75,50.0,0.0,False,False,False,0.0,0.0,False,False,,0.0,0.0,False,False,False,False,False,True,0.0,-10.5
2026-07-22T09:19:51.534882,2026-07-22,09:19:51,NIFTY28JUL2624050PE,PE,24050.0,149.25,151.4,-2.15,-1.4201,144.25,162.5,144.1,5.0,3.4662,13.25,5.15,24094.8,4,371,9,19,True,False,False,-1.6,7.15,7.15,50.0,0.0,False,False,False,0.0,0.0,False,False,,0.0,0.0,False,False,False,False,False,False,0.0,-8.35
2026-07-22T09:20:17.119495,2026-07-22,09:20:17,NIFTY28JUL2624050PE,PE,24050.0,148.45,149.25,-0.8,-0.536,144.25,162.5,144.1,4.2,2.9116,14.05,4.35,24093.05,5,370,9,20,True,False,False,-2.15,5.0,5.0,50.0,0.0,False,False,False,0.0,0.0,False,False,,0.0,0.0,False,False,False,False,False,False,0.0,-7.55
