timestamp,date,time,symbol,option_type,strike,price,prev_price,price_change,price_change_pct,day_open,day_high,day_low,change_from_open,change_from_open_pct,dist_from_day_high,dist_from_day_low,nifty_spot,minutes_since_open,minutes_to_close,hour,minute,is_morning,is_midday,is_afternoon,move_1min,move_5min,move_15min,rsi,vwap,above_vwap,ema_bull,ema_bear,atr,adx,is_trending,vol_surge,pattern,candle_range,body_pct,is_bull_candle,is_bear_candle,big_move_up,big_move_down,medium_move_up,medium_move_down,move_in_next_1min,move_in_next_5min
2026-07-21T10:28:31.260634,2026-07-21,10:28:31,NIFTY21JUL2624100CE,CE,24100.0,103.95,103.95,0.0,0.0,103.95,103.95,103.95,0.0,0.0,0.0,0.0,24192.95,73,302,10,28,True,False,False,0.0,0.0,0.0,50.0,0.0,False,False,False,0.0,0.0,False,False,,0.0,0.0,False,False,False,False,False,False,1.3,4.05
2026-07-21T10:28:56.797967,2026-07-21,10:28:56,NIFTY21JUL2624100CE,CE,24100.0,105.25,103.95,1.3,1.2506,103.95,105.25,103.95,1.3,1.2506,0.0,1.3,24195.1,73,302,10,28,True,False,False,0.0,0.0,0.0,50.0,0.0,False,False,False,0.0,0.0,False,False,,0.0,0.0,False,False,False,False,False,False,2.15,-4.45
2026-07-21T10:29:22.568555,2026-07-21,10:29:22,NIFTY21JUL2624100CE,CE,24100.0,105.15,105.25,-0.1,-0.095,103.95,105.25,103.95,1.2,1.1544,0.1,1.2,24195.95,74,301,10,29,True,False,False,1.3,1.3,1.3,50.0,0.0,False,False,False,0.0,0.0,False,False,,0.0,0.0,False,False,False,False,False,False,2.25,-5.65
2026-07-21T10:29:48.078763,2026-07-21,10:29:48,NIFTY21JUL2624100CE,CE,24100.0,107.4,105.15,2.25,2.1398,103.95,107.4,103.95,3.45,3.3189,0.0,3.45,24197.65,74,301,10,29,True,False,False,-0.1,1.2,1.2,50.0,0.0,False,False,False,0.0,0.0,False,False,,0.0,0.0,False,False,False,False,False,False,0.0,-9.9
2026-07-21T10:30:13.878417,2026-07-21,10:30:13,NIFTY21JUL2624100CE,CE,24100.0,105.6,107.4,-1.8,-1.676,103.95,107.4,103.95,1.65,1.5873,1.8,1.65,24199.0,75,300,10,30,True,False,False,2.25,3.45,3.45,50.0,0.0,False,False,False,0.0,0.0,False,False,,0.0,0.0,False,False,False,False,False,False,2.4,-8.85
2026-07-21T10:30:39.388655,2026-07-21,10:30:39,NIFTY21JUL2624100CE,CE,24100.0,105.95,105.6,0.35,0.3314,103.95,107.4,103.95,2.0,1.924,1.45,2.0,24197.3,75,300,10,30,True,False,False,-1.8,1.65,1.65,50.0,0.0,False,False,False,0.0,0.0,False,False,,0.0,0.0,False,False,False,False,False,False,2.05,-9.2
2026-07-21T10:31:04.948494,2026-07-21,10:31:04,NIFTY21JUL2624100CE,CE,24100.0,108.0,105.95,2.05,1.9349,103.95,108.0,103.95,4.05,3.8961,0.0,4.05,24200.45,76,299,10,31,True,False,False,0.35,2.0,2.0,50.0,0.0,False,False,False,0.0,0.0,False,False,,0.0,0.0,False,False,False,False,False,True,0.0,-11.25
2026-07-21T10:31:30.474052,2026-07-21,10:31:30,NIFTY21JUL2624100CE,CE,24100.0,106.8,108.0,-1.2,-1.1111,103.95,108.0,103.95,2.85,2.7417,1.2,2.85,24198.75,76,299,10,31,True,False,False,2.05,4.05,4.05,50.0,0.0,False,False,False,0.0,0.0,False,False,,0.0,0.0,False,False,False,False,False,True,0.0,-10.05
2026-07-21T10:31:55.961159,2026-07-21,10:31:55,NIFTY21JUL2624100CE,CE,24100.0,104.15,106.8,-2.65,-2.4813,103.95,108.0,103.95,0.2,0.1924,3.85,0.2,24195.15,76,299,10,31,True,False,False,-1.2,2.85,2.85,50.0,0.0,False,False,False,0.0,0.0,False,False,,0.0,0.0,False,False,False,False,False,False,1.0,-7.4
2026-07-21T10:32:21.602261,2026-07-21,10:32:21,NIFTY21JUL2624100CE,CE,24100.0,105.15,104.15,1.0,0.9602,103.95,108.0,103.95,1.2,1.1544,2.85,1.2,24197.4,77,298,10,32,True,False,False,-2.65,0.2,0.2,50.0,0.0,False,False,False,0.0,0.0,False,False,,0.0,0.0,False,False,False,False,False,False,0.0,-8.4
