timestamp,date,time,symbol,option_type,strike,price,prev_price,price_change,price_change_pct,day_open,day_high,day_low,change_from_open,change_from_open_pct,dist_from_day_high,dist_from_day_low,nifty_spot,minutes_since_open,minutes_to_close,hour,minute,is_morning,is_midday,is_afternoon,move_1min,move_5min,move_15min,rsi,vwap,above_vwap,ema_bull,ema_bear,atr,adx,is_trending,vol_surge,pattern,candle_range,body_pct,is_bull_candle,is_bear_candle,big_move_up,big_move_down,medium_move_up,medium_move_down,move_in_next_1min,move_in_next_5min
2026-07-21T10:28:28.099314,2026-07-21,10:28:28,NIFTY21JUL2624200CE,CE,24200.0,36.65,36.65,0.0,0.0,36.65,36.65,36.65,0.0,0.0,0.0,0.0,24192.95,73,302,10,28,True,False,False,0.0,0.0,0.0,50.0,0.0,False,False,False,0.0,0.0,False,False,,0.0,0.0,False,False,False,False,False,False,1.1,2.25
2026-07-21T10:28:53.650792,2026-07-21,10:28:53,NIFTY21JUL2624200CE,CE,24200.0,37.45,36.65,0.8,2.1828,36.65,37.45,36.65,0.8,2.1828,0.0,0.8,24195.1,73,302,10,28,True,False,False,0.0,0.0,0.0,50.0,0.0,False,False,False,0.0,0.0,False,False,,0.0,0.0,False,False,False,False,False,False,1.25,-1.95
2026-07-21T10:29:19.216183,2026-07-21,10:29:19,NIFTY21JUL2624200CE,CE,24200.0,37.75,37.45,0.3,0.8011,36.65,37.75,36.65,1.1,3.0014,0.0,1.1,24195.95,74,301,10,29,True,False,False,0.8,0.8,0.8,50.0,0.0,False,False,False,0.0,0.0,False,False,,0.0,0.0,False,False,False,False,False,False,0.95,-3.3
2026-07-21T10:29:44.935302,2026-07-21,10:29:44,NIFTY21JUL2624200CE,CE,24200.0,38.7,37.75,0.95,2.5166,36.65,38.7,36.65,2.05,5.5935,0.0,2.05,24197.65,74,301,10,29,True,False,False,0.3,1.1,1.1,50.0,0.0,False,False,False,0.0,0.0,False,False,,0.0,0.0,False,False,False,False,False,False,0.0,-4.95
2026-07-21T10:30:10.469513,2026-07-21,10:30:10,NIFTY21JUL2624200CE,CE,24200.0,37.85,38.7,-0.85,-2.1964,36.65,38.7,36.65,1.2,3.2742,0.85,1.2,24199.0,75,300,10,30,True,False,False,0.95,2.05,2.05,50.0,0.0,False,False,False,0.0,0.0,False,False,,0.0,0.0,False,False,False,False,False,False,1.05,-4.5
2026-07-21T10:30:36.251894,2026-07-21,10:30:36,NIFTY21JUL2624200CE,CE,24200.0,38.2,37.85,0.35,0.9247,36.65,38.7,36.65,1.55,4.2292,0.5,1.55,24197.3,75,300,10,30,True,False,False,-0.85,1.2,1.2,50.0,0.0,False,False,False,0.0,0.0,False,False,,0.0,0.0,False,False,False,False,False,False,0.7,-4.85
2026-07-21T10:31:01.792517,2026-07-21,10:31:01,NIFTY21JUL2624200CE,CE,24200.0,38.9,38.2,0.7,1.8325,36.65,38.9,36.65,2.25,6.1392,0.0,2.25,24200.45,76,299,10,31,True,False,False,0.35,1.55,1.55,50.0,0.0,False,False,False,0.0,0.0,False,False,,0.0,0.0,False,False,False,False,False,False,0.0,-5.55
2026-07-21T10:31:27.318815,2026-07-21,10:31:27,NIFTY21JUL2624200CE,CE,24200.0,38.1,38.9,-0.8,-2.0566,36.65,38.9,36.65,1.45,3.9563,0.8,1.45,24198.75,76,299,10,31,True,False,False,0.7,2.25,2.25,50.0,0.0,False,False,False,0.0,0.0,False,False,,0.0,0.0,False,False,False,False,False,False,0.15,-4.75
2026-07-21T10:31:52.826825,2026-07-21,10:31:52,NIFTY21JUL2624200CE,CE,24200.0,36.85,38.1,-1.25,-3.2808,36.65,38.9,36.65,0.2,0.5457,2.05,0.2,24195.15,76,299,10,31,True,False,False,-0.8,1.45,1.45,50.0,0.0,False,False,False,0.0,0.0,False,False,,0.0,0.0,False,False,False,False,False,False,1.4,-3.5
2026-07-21T10:32:18.439378,2026-07-21,10:32:18,NIFTY21JUL2624200CE,CE,24200.0,38.25,36.85,1.4,3.7992,36.65,38.9,36.65,1.6,4.3656,0.65,1.6,24197.4,77,298,10,32,True,False,False,-1.25,0.2,0.2,50.0,0.0,False,False,False,0.0,0.0,False,False,,0.0,0.0,False,False,False,False,False,False,0.0,-4.9
