timestamp,date,time,symbol,option_type,strike,price,prev_price,price_change,price_change_pct,day_open,day_high,day_low,change_from_open,change_from_open_pct,dist_from_day_high,dist_from_day_low,nifty_spot,minutes_since_open,minutes_to_close,hour,minute,is_morning,is_midday,is_afternoon,move_1min,move_5min,move_15min,rsi,vwap,above_vwap,ema_bull,ema_bear,atr,adx,is_trending,vol_surge,pattern,candle_range,body_pct,is_bull_candle,is_bear_candle,big_move_up,big_move_down,medium_move_up,medium_move_down,move_in_next_1min,move_in_next_5min
2026-07-22T09:15:28.069580,2026-07-22,09:15:28,NIFTY28JUL2624200PE,PE,24200.0,224.9,224.9,0.0,0.0,224.9,224.9,224.9,0.0,0.0,0.0,0.0,24129.0,0,375,9,15,True,False,False,0.0,0.0,0.0,50.0,0.0,False,False,False,0.0,0.0,False,False,,0.0,0.0,False,False,True,False,True,False,15.1,20.25
2026-07-22T09:15:54.082508,2026-07-22,09:15:54,NIFTY28JUL2624200PE,PE,24200.0,226.35,224.9,1.45,0.6447,224.9,226.35,224.9,1.45,0.6447,0.0,1.45,24109.95,0,375,9,15,True,False,False,0.0,0.0,0.0,50.0,0.0,False,False,False,0.0,0.0,False,False,,0.0,0.0,False,False,False,False,True,False,13.65,18.8
2026-07-22T09:16:19.726187,2026-07-22,09:16:19,NIFTY28JUL2624200PE,PE,24200.0,240.0,226.35,13.65,6.0305,224.9,240.0,224.9,15.1,6.7141,0.0,15.1,24087.7,1,374,9,16,True,False,False,1.45,1.45,1.45,50.0,0.0,False,False,False,0.0,0.0,False,False,,0.0,0.0,False,False,False,False,False,True,1.8,-19.05
2026-07-22T09:16:45.325276,2026-07-22,09:16:45,NIFTY28JUL2624200PE,PE,24200.0,233.5,240.0,-6.5,-2.7083,224.9,240.0,224.9,8.6,3.8239,6.5,8.6,24097.75,1,374,9,16,True,False,False,13.65,15.1,15.1,50.0,0.0,False,False,False,0.0,0.0,False,False,,0.0,0.0,False,False,False,False,True,True,8.8,-12.55
2026-07-22T09:17:10.900560,2026-07-22,09:17:10,NIFTY28JUL2624200PE,PE,24200.0,241.8,233.5,8.3,3.5546,224.9,241.8,224.9,16.9,7.5145,0.0,16.9,24085.3,2,373,9,17,True,False,False,-6.5,8.6,8.6,50.0,0.0,False,False,False,0.0,0.0,False,False,,0.0,0.0,False,False,False,True,False,True,3.35,-20.85
2026-07-22T09:17:36.422736,2026-07-22,09:17:36,NIFTY28JUL2624200PE,PE,24200.0,242.3,241.8,0.5,0.2068,224.9,242.3,224.9,17.4,7.7368,0.0,17.4,24081.95,2,373,9,17,True,False,False,8.3,16.9,16.9,50.0,0.0,False,False,False,0.0,0.0,False,False,,0.0,0.0,False,False,False,True,False,True,2.85,-21.35
2026-07-22T09:18:02.069050,2026-07-22,09:18:02,NIFTY28JUL2624200PE,PE,24200.0,245.15,242.3,2.85,1.1762,224.9,245.15,224.9,20.25,9.004,0.0,20.25,24077.1,3,372,9,18,True,False,False,0.5,17.4,17.4,50.0,0.0,False,False,False,0.0,0.0,False,False,,0.0,0.0,False,False,False,True,False,True,0.0,-24.2
2026-07-22T09:18:30.762519,2026-07-22,09:18:30,NIFTY28JUL2624200PE,PE,24200.0,243.05,245.15,-2.1,-0.8566,224.9,245.15,224.9,18.15,8.0703,2.1,18.15,24083.25,3,372,9,18,True,False,False,2.85,20.25,20.25,50.0,0.0,False,False,False,0.0,0.0,False,False,,0.0,0.0,False,False,False,True,False,True,0.0,-22.1
2026-07-22T09:18:59.272695,2026-07-22,09:18:59,NIFTY28JUL2624200PE,PE,24200.0,235.45,243.05,-7.6,-3.1269,224.9,245.15,224.9,10.55,4.691,9.7,10.55,24080.7,3,372,9,18,True,False,False,-2.1,18.15,18.15,50.0,0.0,False,False,False,0.0,0.0,False,False,,0.0,0.0,False,False,False,False,False,True,0.0,-14.5
2026-07-22T09:19:24.905945,2026-07-22,09:19:24,NIFTY28JUL2624200PE,PE,24200.0,232.5,235.45,-2.95,-1.2529,224.9,245.15,224.9,7.6,3.3793,12.65,7.6,24091.4,4,371,9,19,True,False,False,-7.6,10.55,10.55,50.0,0.0,False,False,False,0.0,0.0,False,False,,0.0,0.0,False,False,False,False,False,True,0.0,-11.55
